"ID","ETR","YFP","TFP","TFP.1"
1,0.131467205191817,2.54396751657294,100.48727175319,0.843636772572447
2,0.154689127560591,3.17291886932233,95.4939871533423,0.536358512377182
3,0.139320759452298,2.46684340477995,104.396340943444,0.991620315660374
4,0.158489088955647,3.16871006229741,92.7745617885946,0.765399969270937
5,0.156053277457462,3.68696384240923,95.6115815297892,1.49543907117728
6,0.13573060566506,3.79451101926013,100.730387908105,1.22909255093223
7,0.135973142105607,2.64979859093702,100.816937885803,0.288968796896201
8,0.145076468156511,3.36364183562545,96.1513793328329,1.43940835070153
9,0.157448059970444,3.34271443477803,98.013200831432,2.07877837439317
10,0.149934906797688,3.05144924625774,94.1970932612084,0.350892091850909
11,0.159727674361642,2.87610750874437,97.3014600540602,1.47410998201018
12,0.154491188330174,2.21847757511817,96.1144751202764,0.523119000321574
13,0.164489374188048,3.82586789665874,98.2973615160126,0.723139778814713
14,0.162028706332568,2.7994096549765,95.8927024916793,1.6626595164311
15,0.159524101116776,2.81363443541666,110.683874125881,0.637983012790427
16,0.157510071913829,2.62445972820677,105.760755475682,0.490940141936251
17,0.148576917784909,3.23135641959435,100.225982239248,1.09927757963272
18,0.150795940703534,3.4538144749307,106.124521286293,1.55578864544402
19,0.173480878741725,3.63832941770359,101.707314643086,0.92232147381918
20,0.147742029240538,3.01812524354988,94.2846539220459,1.25136624312818
