"ID","ETR","YFP","TFP","TFP.1"
1,0.125792833417177,2.96013527181385,100.540088301708,1.18130723079296
2,0.138257058310922,2.47281491952734,94.5781693184411,1.16869459617948
3,0.138981524708103,2.3860943225317,99.4819070293132,1.8746278847588
4,0.102285707575841,2.87782968272715,94.6815588388524,1.97816401305332
5,0.108865359287807,3.27028421862832,103.123096605493,1.15855518428331
6,0.0923709991287962,3.99233986663373,103.549738253497,1.12997479793151
7,0.142849473623108,3.40777083207035,93.3858980557983,0.263318149191966
8,0.135359370684113,3.30730536019066,102.639495633193,1.02424855693022
9,0.119236024436139,3.35060846635422,104.104967750387,1.45950554987546
10,0.100696779933573,1.97273766884547,98.5105854664505,1.92195736935261
11,0.120685894867409,2.67451657344424,94.5248812092809,2.31852709764082
12,0.15205917217921,3.64802235206277,102.257465448507,1.13790023584013
13,0.131863819013749,3.2785335228654,99.9550090358311,1.91322510180353
14,0.129377100692416,3.29731276235539,95.3913308017815,1.82532272638237
15,0.136818530826414,3.14639086175563,97.4592987702265,0.822090052019627
16,0.152939934301646,2.90069889362832,102.033907958601,1.50325624253339
17,0.104143912577576,2.79031004880936,92.4905183559424,0.706339951075791
18,0.128979067154073,3.36711040629604,95.7275300349374,0.338606659886522
19,0.12407898188305,2.74287935879125,106.715379676215,1.11846144489549
20,0.122541233594634,1.78618765418495,101.332681733858,1.2643621265446
